ID,Borough,Ward,Constituency,Turnout,Ward Level Electorate,Winner,Sadiq Aman Khan - Labour Party,% Children aged 0-15,% Working-age 16-64,% Older people aged 65+,Median Age 2013,Population density 2013,% BAME 2011,% Not Born in UK 2011,General Fertility Rate 2013,Male life expectancy 2009_13,Female life expectancy 2009-13 ,% children in reception obese 2011_14,% children year 6 obese- 2011_14,"Rate Ambulance Incidents per 1,000 population - 2014",In employment (16-64) 2011,Number of jobs in area - 2013,Rate new migrant workers - 2011/12,No properties sold 2014,Median Household income 2012/13,% semi-detached houses 2011,% Households Private Rented 2011,% dwellings CT bands A or B 2015,"% dwellings CT bands F, G or H - 2015",Rate Claimant Housing Benefit 2015,Rate JobSeekers Allowance 2015,% dependent children in out-of-work households 2014,% Households No adults Employment dependent children 2011,% Lone parents no employment 2011,Average GCSE capped point scores 2014,% No qualifications 2011,% Level 4 and above qualifications 2011,Crime rate 2014_15,% area that is open space - 2014,Average Public Transport Accessibility score 2014,Turnout at Mayoral election 2012
63,Brent,Wembley Central,Brent & Harrow,"4,153","9,515",Sadiq Aman Khan,2046,19.06619605,70.28918199,10.64462196,33,9718.8,86,68.5,88.78787879,81.80997925,85.10278304,9.157509158,20.39911308,143.555127,6963,6100,119.4285714,118,31040,28.2,33.5,11.22661123,2.702702703,10.96448355,2.64960579,13.04347826,4.520547945,44.32234432,305.7202899,20.7,29,118.2698515,20.07953218,4.932109362,30.43204698
64,Brent,Willesden Green,Brent & Harrow,"3,241","8,473",Sadiq Aman Khan,1778,19.10843977,72.66466316,8.22689707,32,10600,52.7,56.3,55.86206897,77.79908378,82.98204722,14.99051233,26.68213457,134.377276,7834,3700,116.9811321,147,31390,7.1,43.2,13.46153846,0.961538462,21.24704025,4.379977247,19.30555556,6.873248723,45.54294976,296.6677419,18.5,33.3,94.87211793,36.83167231,4.625480947,30.6926211
65,Harrow,Belmont,Brent & Harrow,"3,006","6,390",Zac Goldsmith,799,20.36607373,64.83629801,14.79762825,37,6444.4,58.7,41.6,64.25531915,83.8470604,86.73381558,7.084468665,15.89041096,66.58521686,5355,1500,25.98425197,94,42380,76.2,13.2,1.591511936,18.03713528,4.76728423,1.208772233,6.557377049,3.113052977,32.03883495,356.1208,15.1,36.4,35.32959931,11.03176526,1.963615278,38.09105548
66,Harrow,Canons,Brent & Harrow,"3,219","7,517",Zac Goldsmith,878,19.27291574,61.9354361,18.79164816,38,2339.3,48.4,40.1,64.1509434,82.27378351,85.14785741,13.1147541,20,126.1923378,5566,5200,29.65517241,209,39890,28.7,20.4,5.545286506,35.12014787,8.754600039,1.383463542,7.936507937,3.505496785,46.37096774,340.9206522,17.8,40.8,42.13333333,57.32110281,2.667005222,34.00584019
67,Harrow,Edgware,Brent & Harrow,"2,805","6,856",Sadiq Aman Khan,1177,21.06444906,66.51975052,12.41580042,33,8571.4,65.3,56.5,83.7037037,82.02719375,86.70407112,11.3490364,20.57877814,97.08979355,5458,2800,72.84768212,96,33600,58.3,24.2,4.134366925,2.067183463,9.185312065,1.748251748,10.15625,5.895020188,49.40711462,334.2119658,22.5,29.4,52.59637093,14.88286421,2.891162147,32.25806452
68,Harrow,Greenhill,Brent & Harrow,"2,623","6,725",Sadiq Aman Khan,1120,19.09589877,70.46805916,10.43604208,33,7617.6,58.5,52.7,85.15151515,78.59681195,84.72189886,10.94527363,20.53571429,175.6799494,6427,18800,57.22543353,167,37550,18.6,42.5,5.514705882,9.007352941,11.83431953,2.539116113,14.61538462,4.121431444,47.94952681,318.2225352,11.7,46,129.9243009,7.65499111,4.564934808,30.14084507
69,Harrow,Harrow On The Hill,Brent & Harrow,"2,687","6,426",Zac Goldsmith,1021,21.90809969,65.63862928,12.45327103,34,3527.8,52.6,44.2,63.7037037,81.46255338,85.26764016,9.798270893,23.04526749,105.0927754,5651,4900,34.35582822,184,39630,18.7,28.8,9.375,21.66666667,10.02085506,1.946472019,8.076923077,4.109589041,43.82022472,343.2457447,13.3,41.8,57.28017649,43.36215385,3.147221753,33.74747183
70,Harrow,Harrow Weald,Brent & Harrow,"2,712","6,606",Zac Goldsmith,833,19.03129018,63.12901843,17.83969138,39,2532.6,48.3,36.7,61.73913043,79.64292545,85.64871011,12.67605634,20.49689441,113.4854419,4964,2200,18.51851852,111,36940,46.7,13.7,6.032482599,19.48955916,9.952606635,1.910480349,14.38596491,5.264423077,42.73504274,323.85,19.4,32.3,46.98909028,56.30647174,2.778681546,33.5821967
71,Harrow,Hatch End,Brent & Harrow,"3,209","6,820",Zac Goldsmith,791,18.58358496,61.13093604,20.285479,42,3303,43.3,33,60.97560976,83.5021774,85.26226489,6.766917293,22.27272727,98.37595669,4812,2800,12.30769231,153,42350,32.6,14.6,2.669902913,51.69902913,5.35982442,1.34926754,8.6,2.905811623,40.10989011,351.3263158,15.4,41.8,41.49871748,31.04235565,2.263022192,40.42740047
72,Harrow,Headstone North,Brent & Harrow,"3,203","6,348",Zac Goldsmith,1023,17.23041341,64.74896406,18.02062253,40,3136.4,52.6,37,52.5,83.3915609,89.49996917,4.761904762,16.98113208,81.05700713,4873,2000,19.23076923,100,44470,63.2,13.3,0.828729282,26.51933702,4.092505146,1.046821469,5.555555556,2.044817927,36.73469388,359.5341176,12.9,43.6,40.9384957,49.45008691,2.708826764,38.53840418
73,Harrow,Headstone South,Brent & Harrow,"2,960","6,610",Sadiq Aman Khan,1266,20.41817243,66.66666667,12.9151609,35,7666.7,56.5,44.2,65.38461538,82.41747709,85.05311139,8.059701493,20.07434944,72.90657744,5406,2200,34.50704225,135,39090,36.6,25.1,2.117647059,6.823529412,8.211373031,2.042553191,9.821428571,4.373757455,44.48669202,351.0018519,13.1,43,39.73913043,14.36056189,3.113850529,37.69162736
74,Harrow,Kenton East,Brent & Harrow,"2,710","6,509",Sadiq Aman Khan,1111,18.52624261,67.92665971,13.54709767,35,8846.2,73.4,57.1,72.94117647,81.22195639,87.22391172,11.62162162,22.31638418,78.50842721,5251,1300,47.48201439,56,32880,35.2,21.1,0.849858357,1.133144476,8.527472527,2.002786486,11.63265306,5.269219695,39.92395437,337.0461538,23.4,27.6,33.50200663,7.243325782,2.540652591,35.71324917
75,Harrow,Kenton West,Brent & Harrow,"3,078","6,968",Zac Goldsmith,991,17.30001735,67.05708832,15.64289433,36,6388.9,72.6,51.3,64.16666667,83.4040938,84.55875105,10.39755352,21.77121771,80.16839842,5430,3300,36.87943262,66,38400,66.6,16,1.424501425,9.116809117,4.426800087,1.299376299,6.2,2.647058824,30.14705882,342.0862069,17.9,34.1,39.99302954,17.90289975,2.925845966,36.00905218
76,Harrow,Marlborough,Brent & Harrow,"2,854","6,956",Sadiq Aman Khan,1380,22.40479115,66.89957002,10.69563882,33,8000,62.9,51.6,98.92857143,81.79333574,84.63883151,10.92436975,24.19354839,107.4465549,5758,2900,52.02702703,157,34450,30.6,30.8,10.10752688,4.301075269,12.11850971,2.215984636,16.19047619,6.313834726,47.80361757,322.78,17.1,35.5,60.89341693,8.273773206,3.845658991,32.42618043
77,Harrow,Pinner,Brent & Harrow,"2,915","6,403",Zac Goldsmith,786,17.97883701,60.93583147,21.08533152,42,3106.1,38,31.7,52.63157895,82.54950922,87.60440504,10.3960396,12.79620853,116.6553629,4466,3100,15.90909091,166,43950,20.9,14.8,3.496503497,43.82284382,7.321515299,1.447477254,8.863636364,3.351955307,42.85714286,332.2802632,14.7,44.3,44.72376498,28.64326076,1.84071874,39.84045049
78,Harrow,Pinner South,Brent & Harrow,"3,325","6,405",Zac Goldsmith,901,20.82392777,60.43077502,18.74529722,41,4416.7,40.6,29.4,67.69230769,85.16200177,91.70575101,6.37254902,15.20912548,79.9119533,4833,1900,12.87878788,131,49420,46,10.5,1.515151515,41.41414141,4.081382522,1.070872274,3.928571429,2.49490835,33,368.6133333,11.4,47.5,24.49825685,22.16819367,2.167433704,43.78094524
79,Harrow,Queensbury,Brent & Harrow,"2,867","6,705",Sadiq Aman Khan,1181,21.25556906,66.49655731,12.24787363,34,7687.5,75,57.5,75.92592593,81.2742925,83.97546389,10.5,23.75690608,80.8587645,5490,1600,51.82926829,81,35030,59.8,25.6,2.18579235,2.18579235,7.238095238,1.415722851,11.26984127,4.841815681,41.31274131,331.5670659,20.8,30.5,37.42271396,23.30739588,2.635566832,33.85034014
80,Harrow,Rayners Lane,Brent & Harrow,"3,087","6,424",Zac Goldsmith,1174,20.57102942,64.35868331,15.07028726,37,7600,65.5,48,56.95652174,82.96915263,85.95978567,6.024096386,17.89772727,74.64700063,5206,2200,36.17021277,123,40310,37.9,22,5.46875,8.333333333,5.551778835,1.159058488,4.821428571,2.917121047,35.81081081,349.8122137,13.7,37.9,33.50877193,10.74500283,3.184149873,38.20063237
81,Harrow,Roxbourne,Brent & Harrow,"3,053","7,380",Sadiq Aman Khan,1490,24.54109224,65.18394394,10.27496382,33,8733.3,66.3,48.4,83.72881356,79.65374418,87.03023305,9.46969697,22.72727273,108.1768534,5469,1900,29.34782609,155,32130,20.7,23.7,9.336099585,1.037344398,16.08123511,2.437439064,14.7826087,7.646276596,49.2,321.0435754,19.2,29.2,53.11760665,15.34109756,3.031316182,34.46018172
82,Harrow,Roxeth,Brent & Harrow,"2,869","6,716",Sadiq Aman Khan,1332,22.225,66.19166667,11.58333333,34,7468.8,66.3,48.4,57.6,82.73097897,83.1644921,9.685230024,22.34332425,95.65440987,5288,1600,42.28187919,99,35110,49.4,22.5,2.763819095,0.251256281,9.983249581,2.065049045,10.48387097,4.695331047,42.64705882,335.3452381,17.3,28.9,64.14652505,18.36218779,3.007236754,36.39195695
83,Harrow,Stanmore Park,Brent & Harrow,"2,952","6,545",Zac Goldsmith,694,17.46557434,59.57817675,22.95624891,41,2544.4,43.3,34.5,67.27272727,83.39215734,85.67548028,9.338521401,15.85365854,118.7408112,4637,3700,18.65671642,196,39210,25.9,16.9,5.496828753,40.80338266,8.340434597,1.244257274,14.69387755,4.29490124,50,313.1227273,19.7,35.3,53.26939843,45.76566696,2.077814937,35.75874333
84,Harrow,Wealdstone,Brent & Harrow,"2,521","6,214",Sadiq Aman Khan,1162,23.81928431,65.25749424,10.92322145,33,9708.3,62.6,46.9,76.98113208,79.40439857,82.4468544,11.82795699,23.28767123,111.6826504,4869,2200,47.61904762,125,32080,28.8,26.9,6.553398058,0.72815534,14.62826985,2.804414692,13.73134328,6.800618238,46.86716792,314.7354037,20.9,27.2,54.45035157,3.274316375,3.299880328,33.18042813
85,Harrow,West Harrow,Brent & Harrow,"2,964","6,325",Sadiq Aman Khan,1233,19.90649836,66.17110799,13.92239364,36,7066.7,55.8,42.9,63.91304348,83.76959586,85.14747087,7.291666667,20.6405694,89.28401635,4949,3700,29.49640288,95,40210,48.1,22,2.06185567,6.18556701,7.991282238,2.245929253,10.4,4.262829215,43.04932735,357.0117117,13.4,40.7,31.24120462,19.66788257,3.155451478,36.97859709
86,Barnet,Brunswick Park,Barnet & Camden,"3,959","9,545",Zac Goldsmith,1532,19.45696195,64.66259768,15.88044036,39,5218.8,31.6,30.9,51.01449275,82.25227195,84.83327716,10.76923077,16.4893617,97.45359353,7603,3900,15.04854369,193,39800,47.6,13.2,2.750809061,22.97734628,6.310497486,1.716382576,9.382716049,4.291137151,43.58974359,339.3390558,17.4,34.4,49.37682629,28.03309075,2.887348973,35.51450098
87,Barnet,Burnt Oak,Barnet & Camden,"3,002","8,900",Sadiq Aman Khan,1581,24.31248727,66.54104706,9.146465675,32,8857.1,53.5,47.1,74.28571429,76.00216441,81.41836721,11.87584345,25.31446541,152.0203897,7674,2800,52.21238938,153,29400,19.8,22.1,10.29850746,1.343283582,17.99689222,2.716186253,19.0990991,9.777847309,48.01762115,313.5469751,23.6,24.7,68.49755941,18.90639222,3.586326773,28.624052
88,Barnet,Childs Hill,Barnet & Camden,"4,067","9,245",Zac Goldsmith,1421,19.53406719,67.89238945,12.57354337,33,6516.1,38.9,51.2,59.61165049,79.41174584,82.6101373,12.21995927,16.93989071,116.0061562,9309,7000,83.67346939,230,38960,24.5,39.7,16.8057211,31.10846246,13.77569205,2.65461997,13.63636364,5.477491543,50.62166963,335.65,13.7,43.7,90.45671774,15.13376136,4.537207379,35.91102796
89,Barnet,Colindale,Barnet & Camden,"3,266","9,512",Sadiq Aman Khan,1761,22.8355629,69.69036525,7.474071847,30,8250,59.9,52.7,66.4957265,81.8234391,86.00098454,12.64367816,26.02739726,130.876348,7344,9000,55.28455285,413,30170,20.8,26,16.74473068,2.224824356,17.59670464,3.055848261,18.9010989,8.457869634,49.09344491,307.730814,18,30.8,58.91364903,19.84762086,2.495852252,29.92912371
90,Barnet,Coppetts,Barnet & Camden,"4,073","9,390",Sadiq Aman Khan,1936,19.51435858,69.40348154,11.08215988,35,6425.9,35,36.1,56.58536585,79.10292086,81.86625994,10.01855288,19.50113379,108.3092646,8630,3800,28.57142857,258,38090,22.1,26.7,9.361702128,20,10.31396406,2.101486417,13.53658537,5.857800806,49.31087289,343.4721212,15,40.6,75.58539945,40.34324367,2.903866138,35.13209093
91,Barnet,East Barnet,Barnet & Camden,"3,876","9,259",Zac Goldsmith,1347,20.62861483,64.61412631,14.75725887,38,4302.6,23.4,23.4,65.2173913,81.04623862,85.22713129,11.26279863,22.1719457,93.31484719,7566,3700,11.87214612,252,39870,37.2,20.3,4.918032787,20.86438152,9.124087591,1.941404871,11.82926829,5.221252488,42.97029703,337.4255556,17.1,36.5,44.00754763,34.84631504,2.771772128,35.29724556
92,Barnet,East Finchley,Barnet & Camden,"4,528","9,017",Sadiq Aman Khan,2287,19.24696116,67.12125704,13.6317818,36,6440,28.2,34.4,64.30379747,82.15105795,84.8508567,7.910750507,17.3126615,102.8969828,8153,4200,29.66507177,172,41160,14.4,25.5,9.261939219,17.65557164,10.6425554,1.563342318,12.10526316,4.18485624,46.85990338,350.0976378,14.1,49.6,47.53977063,37.77427614,2.625567336,41.17202676
93,Barnet,Edgware,Barnet & Camden,"3,796","8,293",Zac Goldsmith,883,22.93499858,61.5782004,15.48680102,35,3017.9,39.2,37.4,72.67605634,84.0140295,87.00100418,10.94736842,17.09233792,116.3901019,7259,6900,35.07109005,277,38410,37,20.9,5.528455285,40.32520325,10.31625361,1.593723183,8.585858586,5.567630831,45.75289575,326.7208333,17,36,71.35690256,53.99655776,3.009139552,38.13540754
94,Barnet,Finchley Church End,Barnet & Camden,"4,307","8,662",Zac Goldsmith,1024,19.02238628,64.34270064,16.63491307,37,5925.9,33.1,40.9,56.90140845,84.18496198,88.36498134,6.611570248,11.5819209,85.69848876,7386,6000,49.48979592,244,45030,26,30.4,7.646176912,45.57721139,6.817496229,1.572517237,5.138888889,2.783521552,40.79422383,360.7409091,12.3,48.6,51.98281766,13.72129819,2.89927903,41.35500739
95,Barnet,Garden Suburb,Barnet & Camden,"4,458","8,248",Zac Goldsmith,916,20.34588596,61.9348365,17.71927754,38,3436.2,21.4,36,50.55555556,84.90252141,88.96691154,6.336088154,12.5,86.57354977,7373,6000,35.60209424,263,53090,30.1,26.7,4.393939394,61.51515152,5.303548363,1.115933044,3.797468354,2.37298933,41.81184669,368.5094118,8.2,57.3,65.14377194,24.22652676,2.719333305,48.04345287
96,Barnet,Golders Green,Barnet & Camden,"3,561","8,034",Zac Goldsmith,923,25.63341886,64.29201411,10.07456703,30,7150,34.2,45.8,63.20754717,80.3508737,82.88599346,8.709175739,16.43598616,107.0921266,7635,6200,66.05504587,128,40800,39.5,34.7,14.0060241,32.53012048,13.57394016,2.183406114,7.734375,5.31361716,57.69230769,342.0639706,16.4,37.4,61.30960656,14.57493821,3.403282679,37.30976352
97,Barnet,Hale,Barnet & Camden,"4,013","8,884",Zac Goldsmith,1291,22.46396668,63.1227051,14.41332822,36,3250,40.6,35.7,71.08108108,81.5538662,85.62266015,11.24567474,20.56603774,95.67678562,7828,3000,35.09615385,222,38590,49.2,17.9,3.481012658,18.98734177,9.395973154,1.645483432,10.1980198,5.02829426,40.90909091,325.5957143,17.8,36.5,46.82084209,48.77929543,2.580245482,36.78173242
98,Barnet,Hendon,Barnet & Camden,"3,588","8,563",Zac Goldsmith,867,21.53670676,66.4661966,11.99709664,32,6625,36.3,48.2,76.12903226,80.17583788,84.10743582,7.370184255,19.12442396,105.662732,8381,8300,77.83018868,209,38530,22.4,36.6,15.08678238,22.83044059,10.6553114,1.896933291,7.52688172,3.589375449,40.81081081,352.6848684,13.5,41.3,72.62869719,16.36310594,2.678956926,34.20888055
99,Barnet,High Barnet,Barnet & Camden,"4,833","9,324",Zac Goldsmith,1572,18.12327507,64.31156087,17.56516406,41,1873.5,18.3,22.1,60.32258065,81.78759082,84.21488695,4.494382022,16.08187135,126.8145541,7421,6800,13.10679612,296,43940,25.6,19.9,6.531204644,29.7532656,7.109375,1.415733104,7.313432836,2.769277846,38.4180791,353.3846715,13.1,44.3,56.32720988,47.9138544,2.674228917,44.14041786
100,Barnet,Mill Hill,Barnet & Camden,"4,452","9,965",Zac Goldsmith,1325,21.85155547,64.10923277,14.03921176,36,2010.6,36.1,34.4,59.27710843,83.58402797,86.72146247,11.3345521,18.22033898,102.851701,8329,7300,24.88888889,343,41920,35.6,20.4,4.293628809,33.37950139,8.349262698,1.273750133,9.428571429,5.134545455,46.42201835,352.8417722,14,41.6,62.83908349,59.03182711,2.282931632,36.98926848
101,Barnet,Oakleigh,Barnet & Camden,"4,273","9,510",Zac Goldsmith,1256,19.30130479,63.41771391,17.2809813,39,4833.3,26.7,28.5,59.6969697,80.96815069,84.36538812,7.789473684,16.92307692,98.86848451,7486,4400,15.23809524,239,41670,35.5,20.3,4.930662558,39.13713405,7.515641691,1.327220077,10.4,4.196370706,48.61751152,346.8614865,14.7,40.7,49.73478939,15.26355646,3.259608149,38.25298135
102,Barnet,Totteridge,Barnet & Camden,"3,692","7,824",Zac Goldsmith,991,20.24979283,62.70865396,17.04155321,39,1795.5,34.3,37.6,60.90909091,82.54794196,86.26498604,8.971553611,17.94117647,108.1116158,6849,5600,24.1025641,182,46150,35.9,22.5,5.6726094,56.07779579,5.296962969,0.96661941,5.921052632,3.353973168,47.01195219,368.8777328,13,47,39.73468099,57.73429622,2.545557476,40.76646707
103,Barnet,Underhill,Barnet & Camden,"4,159","9,263",Sadiq Aman Khan,1667,19.6437865,63.69051061,16.66570289,39,3554.3,27.3,25.4,55.88235294,78.16127425,83.71358887,7.878787879,19.46902655,156.5286918,6874,4900,10.13824885,219,37040,36.5,11.3,15.07692308,15.38461538,11.48638252,2.234708211,16.44736842,5.805837563,46.5266559,320.3023188,21.6,31.8,57.90564428,43.7518607,2.607020357,35.54882009
104,Barnet,West Finchley,Barnet & Camden,"3,842","8,159",Sadiq Aman Khan,1626,18.63485525,68.24007323,13.12507152,36,7590.9,39.2,44.7,59.52941176,82.21461092,83.50176825,8.529945554,14.50151057,106.8880833,8583,8700,40.38461538,193,42050,24.1,36.9,7.725947522,25.21865889,7.946786795,1.496388029,7.183098592,3.066566941,40.12345679,368.8980392,12.2,49.5,55.2077744,13.37085274,3.63700115,39.32930307
105,Barnet,West Hendon,Barnet & Camden,"3,255","8,332",Zac Goldsmith,1212,20.58563478,68.22177147,11.19259375,32,5279.4,50.6,53.6,64.94382022,80.69453163,86.00794184,9.803921569,16.49746193,119.5254463,8051,9800,80.78817734,158,35090,21.4,32.6,20.71535022,20.11922504,11.17915221,2.062400846,12.83950617,4.69151671,45.68527919,340.3444444,17.8,34.4,99.91148484,31.99453748,3.548876715,33.22053017
106,Barnet,Woodhouse,Barnet & Camden,"4,216","9,440",Sadiq Aman Khan,1875,18.59992513,67.64532863,13.75474624,36,6846.2,37.6,41,50.48780488,81.92831183,83.98527507,9.108910891,20.83333333,145.9076687,8568,5900,28.5106383,243,38220,25.5,28.6,6.214689266,20.48022599,9.99187102,1.936996636,11.3253012,4.865334492,42.90909091,356.6886076,15.7,41.3,69.25996205,19.29132854,2.877864051,36.74447687
107,Camden,Belsize,Barnet & Camden,"3,122","7,319",Sadiq Aman Khan,1231,17.95472287,69.03981265,13.00546448,35,15937.5,27.8,46.3,65.37313433,84.20105624,88.18868493,10.88082902,18.68131868,85.85103201,6670,3200,55.93220339,223,52680,3.6,37.1,9.800918836,39.96937213,10.17151243,1.426824297,12.5,3.637253303,52.73311897,327.5957143,8.4,62.2,60.85603113,1.25697463,4.174886538,36.20209521
108,Camden,Bloomsbury,Barnet & Camden,"2,144","5,473",Sadiq Aman Khan,1097,6.47260274,83.92123288,9.606164384,28,11650,40.4,51.2,16.53333333,81.79971025,86.15430304,11.95652174,28.26086957,275.7867133,4639,70900,70.58823529,114,40340,0.4,41.6,11.33093525,22.84172662,8.519721578,2.335974,8,1.473334717,28.2208589,342.8888889,7.8,46.5,314.1347653,9.155904379,7.981070533,33.24227175
109,Camden,Camden Town With Primrose Hill,Barnet & Camden,"3,433","7,947",Sadiq Aman Khan,1750,14.59714917,72.93238814,12.47046269,35,10791.7,26.4,38.8,47.35294118,82.7049975,86.46387504,11.5942029,16.58767773,209.0589613,6413,16100,56.28415301,189,45840,3.5,33.4,10.95679012,33.95061728,13.81749799,2.40781508,22.27272727,3.67485182,50.50167224,337.6598291,11.7,53.9,297.0342555,15.16565981,5.448136004,41.5704681
110,Camden,Cantelowes,Barnet & Camden,"3,354","7,721",Sadiq Aman Khan,2031,14.84957882,75.61973526,9.530685921,31,15375,31.9,35.9,40,78.23979919,85.28928147,8.992805755,20.28985507,120.0910163,5731,2800,57.66871166,115,39060,6.3,27.7,11.79775281,17.97752809,15.51129835,2.558139535,22.85714286,4.691794268,47.38219895,317.0329268,13.9,48.1,82.50080567,7.370375031,4.86282398,37.34924464
111,Camden,Fortune Green,Barnet & Camden,"3,181","7,451",Sadiq Aman Khan,1471,15.2055473,74.21991085,10.57454185,33,12000,29,43.4,53.93939394,82.74247896,87.83262347,3.493449782,20.57142857,98.23903473,6598,2300,58.78787879,185,46800,7.9,41.8,16.48550725,22.82608696,11.84609553,2.399040384,15.86956522,3.493613824,45.17241379,326.1701923,9.2,57.8,54.19942077,18.41162516,4.753526267,37.83602151
112,Camden,Frognal And Fitzjohns,Barnet & Camden,"2,495","5,976",Zac Goldsmith,769,16.29048086,69.41445862,14.29506052,35,8133.3,25.8,48.5,58.68852459,84.76125455,87.98587891,,,77.05506161,5692,5600,70.28571429,206,60310,7.5,40.9,6.859205776,62.81588448,4.032574568,0.890976835,3.818181818,2.044534413,41.49659864,357.2347826,6.1,61.4,56.72596114,5.659231337,4.845434564,34.375
113,Camden,Gospel Oak,Barnet & Camden,"3,311","7,240",Sadiq Aman Khan,1867,18.42471715,68.97302002,12.60226284,35,16357.1,30.1,34.9,55.27272727,80.17815923,86.11236105,10.70234114,23.35526316,98.26146242,5031,2800,33.11258278,113,39990,4.1,21.4,21.8875502,17.87148594,18.24448034,2.69424648,23.7037037,6.921824104,57.4610245,323.3616438,17.8,45.6,65.83753696,15.9480813,4.103665549,40.32099113
